INDEX,LON,LAT,ID1,ID2,ID3,SRC_VAL,SINK_VAL,FID,XPOS,YPOS
191,119.2366,11.416951,16996,985,0,0.0,0.0,16684,174,65
192,119.2366,11.419450999999999,16996,985,0,0.0,0.0,16685,175,65
193,119.2366,11.421951,16997,986,0,0.0,0.0,16686,176,65
194,119.2366,11.424451,16997,986,0,0.0,0.0,16687,177,65
195,119.23911000000001,11.134449,16958,982,0,0.031666667,0.0,16825,61,66
196,119.23911000000001,11.13695,16959,983,0,0.028333333,0.0,16826,62,66
197,119.23911000000001,11.141949,16959,983,0,0.028333333,0.0,16828,64,66
198,119.23911000000001,11.414451,16996,985,0,0.0,0.0,16937,173,66
199,119.23911000000001,11.416951,16996,985,0,0.0,0.0,16938,174,66
200,119.23911000000001,11.419450999999999,16996,985,0,0.0,0.0,16939,175,66
201,119.23911000000001,11.421951,16997,986,0,0.0,0.0,16940,176,66
202,119.23911000000001,11.424451,16997,986,0,0.0,0.0,16941,177,66
203,119.23911000000001,11.426950999999999,16997,986,0,0.0,0.0,16942,178,66
204,119.24161000000001,11.134449,17154,1004,0,0.036666667,0.015,17079,61,67
205,119.24161000000001,11.13695,17155,1005,0,0.021666667,0.0,17080,62,67
206,119.24161000000001,11.13945,17155,1005,0,0.021666667,0.0,17081,63,67
207,119.24161000000001,11.141949,17155,1005,0,0.021666667,0.0,17082,64,67
208,119.24161000000001,11.414451,17192,1009,0,0.0,0.0033333333,17191,173,67
209,119.24161000000001,11.416951,17192,1009,0,0.0,0.0033333333,17192,174,67
210,119.24161000000001,11.419450999999999,17192,1009,0,0.0,0.0033333333,17193,175,67
211,119.24161000000001,11.421951,17193,1010,0,0.0,0.0,17194,176,67
212,119.24161000000001,11.424451,17193,1010,0,0.0,0.0,17195,177,67
213,119.24161000000001,11.426950999999999,17193,1010,0,0.0,0.0,17196,178,67
214,119.24411,11.124449,17153,1003,0,0.025,0.073333333,17329,57,68
215,119.24411,11.126949,17153,1003,0,0.025,0.073333333,17330,58,68
216,119.24411,11.129449000000001,17154,1004,0,0.036666667,0.015,17331,59,68
217,119.24411,11.131949,17154,1004,0,0.036666667,0.015,17332,60,68
218,119.24411,11.134449,17154,1004,0,0.036666667,0.015,17333,61,68
219,119.24411,11.13695,17155,1005,0,0.021666667,0.0,17334,62,68
220,119.24411,11.13945,17155,1005,0,0.021666667,0.0,17335,63,68
221,119.24411,11.141949,17155,1005,0,0.021666667,0.0,17336,64,68
222,119.24661,11.121949,17153,1003,0,0.025,0.073333333,17582,56,69
223,119.24661,11.124449,17153,1003,0,0.025,0.073333333,17583,57,69
224,119.24661,11.126949,17153,1003,0,0.025,0.073333333,17584,58,69
225,119.24661,11.129449000000001,17154,1004,0,0.036666667,0.015,17585,59,69
226,119.24661,11.131949,17154,1004,0,0.036666667,0.015,17586,60,69
227,119.24661,11.134449,17154,1004,0,0.036666667,0.015,17587,61,69
228,119.24661,11.13695,17155,1005,0,0.021666667,0.0,17588,62,69
229,119.24661,11.13945,17155,1005,0,0.021666667,0.0,17589,63,69
